Dport,SrcBytes,DstBytes,SrcLoad,DstLoad,SIntPkt,DIntPkt,SIntPktAct,SrcJitter,DstJitter,sMaxPktSz,dMaxPktSz,sMinPktSz,Dur,TotPkts,TotBytes,Load,Loss,pLoss,pSrcLoss,pDstLoss,Rate,Temp,SpO2,Pulse_Rate,SYS,DIA,Heart_rate,Resp_Rate,ST,Label
1110.988,3340.8203,-360.8495,-1475297.4,-1885207.0,-1602.316,-3230.2876,3309.6367,-12096.024,753.16425,309.81622,71.81656,465.88763,-8.177337,-19.17698,-3363.7,-7007525.5,5.816755,33.101772,-17.041967,9.633804,-8907.688,29.46872,-26.09645,-72.71869,20.637342,172.07365,-138.46422,71.66065,-0.0151960375,1
1111.6489,357.33432,-254.11504,-508504.9,-4582040.0,-17379.602,25.754978,1552.8956,-25261.668,-2974.31,310.13303,63.1977,229.10384,-7.333913,6.2639465,2027.1818,-4309369.0,3.3877478,8.574989,-33.570435,41.951626,6330.776,29.510977,119.78701,-35.673153,31.670725,-6.3411646,-53.38605,71.6759,-1.5630412,1
1111.8281,2713.6108,-432.53967,574128.4,5345166.5,4570.939,-1924.9125,1216.1613,2974.5938,-887.4024,309.96182,60.028168,327.62228,-3.3206635,-22.777555,-2423.3164,-4421792.0,1.4699428,32.14703,-19.28766,29.919388,-2109.463,23.684216,24.703379,-139.3884,1.215068,15.897555,-59.55827,-34.8553,-1.2481605,1
1110.5419,1225.1744,523.6399,-294451.03,-3321130.5,-4854.676,-1288.499,-1596.1677,-57507.76,415.63104,309.43747,67.317154,245.52731,0.3143047,-15.456042,-167.02753,-1040023.9,5.5943923,34.54067,-6.710023,58.979187,-28912.357,22.350208,111.581055,53.96484,-32.2455,-63.593117,53.99814,104.85307,-0.51055646,1
1110.6558,582.5537,129.86467,10977.882,2252601.5,-407.52356,636.2831,776.5141,57769.766,718.4418,309.89905,64.33338,347.6056,-4.359016,-27.181095,1188.8466,600850.94,1.0170063,-17.289007,-9.160047,36.553368,6598.8706,29.543589,62.409462,114.020836,-133.8591,5.4298797,-18.83186,4.116861,-0.6382856,1
1110.6014,3625.7925,175.25824,-1534082.8,-1251165.2,3575.3613,-2028.5638,4840.074,12468.049,-756.9038,309.11182,60.581783,318.60104,-0.59919906,12.37121,-2431.593,-7144548.5,1.6440337,3.2664592,-12.861948,-7.0199494,13583.906,26.090372,-7.5097365,-110.247116,-73.125916,-44.874435,-86.28143,60.133663,-0.12902221,1
1110.4789,954.8939,465.30777,-429028.8,129302.42,-6201.5825,-904.11127,1786.9347,-24957.156,-2443.0725,309.81055,60.083412,15.10558,-1.5938166,-26.361431,1294.1128,-3990662.8,3.820323,-2.5767963,-6.42827,3.7673407,-11052.991,26.442608,123.09486,22.485748,145.87688,157.40726,-82.13468,-3.2437968,-0.7173574,1
1110.6898,3361.2292,262.03384,-476437.94,1499106.0,1509.971,-2120.883,1083.2399,-55571.395,-1384.5209,309.80807,54.73472,139.41933,-1.6025454,1.1080974,650.66394,-6951533.0,4.0655937,-25.601404,-11.474195,11.606989,12595.016,33.36843,76.44557,22.976662,42.925083,41.602024,-52.357388,13.443583,-0.91356546,1
1109.9656,2095.9148,73.60661,-2216233.8,-4606847.5,2537.71,-2624.5984,-598.3224,45820.93,-1641.2147,309.4973,66.74813,449.46304,-0.3505937,-24.956781,-1996.3927,-2180667.0,4.2301254,38.53892,-8.563158,36.481476,-12135.898,24.470934,80.93408,-124.75298,-272.91275,-100.2446,-18.904026,74.53977,-0.7195158,1
1110.3033,2324.8604,828.5996,1072002.4,4350374.5,-6486.5728,-1669.4838,-3168.362,-43080.438,-567.184,307.5441,61.045403,-44.80417,1.4724629,-29.766733,-2673.5886,-2303157.8,1.7081205,-13.503276,-22.467844,24.885117,-16851.578,33.61682,16.545229,84.67952,166.6389,10.350815,-36.456642,-43.429707,-1.1947851,1
1110.917,332.46765,402.1992,384588.53,-198190.86,-6238.9497,1185.5837,1089.3674,-45834.836,-1525.6418,310.27643,68.355484,360.07407,-1.4158788,-16.995903,-831.8596,-1247271.9,2.051873,26.59088,-19.011393,37.74134,-14858.354,26.41399,41.643257,-172.00737,-99.98368,-95.108345,-16.167158,-46.794064,-1.0793431,1
1109.7672,1808.767,-559.11224,324426.66,1388744.5,-7922.744,-974.2504,-1287.148,31345.367,2524.501,311.2684,61.05756,99.882805,4.3786836,-44.440693,3052.4863,-3614808.8,6.9446626,33.932476,3.6407232,18.783485,-8514.552,26.886095,37.238388,-113.620056,27.099459,25.023169,-55.04955,-7.220254,-2.3934934,1
1110.3553,2179.723,128.63086,-1117784.9,2394085.2,-5259.973,-2362.2139,4336.942,24834.287,-877.8748,309.46484,60.71482,149.13194,0.114140384,-15.943476,236.75429,-2577261.0,8.66387,20.600782,9.722593,-16.504192,-7839.104,24.942427,62.91152,-82.8145,-126.45187,98.48995,45.38181,-21.817688,-1.2195817,1
1111.0673,644.38544,748.98267,210294.7,84913.234,-383.15527,1004.8522,1111.2828,65791.984,1586.6853,309.6952,67.4404,432.63983,-1.1839957,-11.877472,1819.3115,791670.25,-1.2867019,22.900896,-2.9193354,24.11035,-953.33936,28.878363,68.678085,188.48143,8.895038,-51.086235,-52.42526,32.08176,-1.2984363,1
1110.0786,554.81067,799.5168,-130899.9,2242699.0,-6628.448,727.0058,453.42178,5909.476,-1641.6123,309.03998,65.13379,250.35509,-6.7119894,-19.211643,345.90033,-1190471.0,4.699726,-18.012962,-17.232176,12.772135,1532.7985,29.571262,-13.383568,5.0291667,-40.187054,-27.156237,-33.87349,-22.076353,-1.0448331,1
1111.0073,614.4788,-144.32219,423032.78,-127159.96,862.3925,-1200.4617,41.431866,-8841.289,-1031.9758,309.55365,62.97576,289.23447,-4.737856,-15.4284525,-484.1965,-7213775.0,8.585932,21.787226,-22.822235,-1.031115,-7946.5854,27.528812,95.60979,-51.685966,25.867256,-54.6424,13.84081,-65.54802,-0.79075116,1
1109.9803,648.2317,1021.5079,-601266.25,-2820666.2,-2938.5474,782.61664,315.11932,-51683.137,-811.7526,310.0417,64.11377,412.16287,-1.8621045,2.490099,317.84918,-725573.7,3.1334913,10.261313,-8.068979,-23.942598,6323.559,25.659578,9.775796,38.47872,141.2955,-33.396534,-54.49589,84.99789,-0.9113246,1
1110.9841,1066.4368,110.61551,-569227.56,-2300898.5,-12160.031,-1646.5233,432.79062,-72944.36,2602.7454,310.04333,65.96979,170.26332,3.187532,-26.408192,3173.9993,-5813827.5,-0.25234658,16.779486,3.7864943,39.564583,-19595.824,17.254059,62.128544,101.57792,222.47995,68.877106,-74.16723,50.137444,0.39574182,1
1110.799,653.4431,-354.38214,888361.94,1019138.2,-4478.785,46.850697,-2030.8651,328.90945,-1068.2263,308.329,64.37853,329.75836,2.3296824,-15.461282,-2285.2395,-4813833.5,5.601215,11.336066,-8.718263,10.66527,-14315.818,24.7444,108.80911,18.745815,152.55151,39.50338,14.394957,-88.886734,-0.8074045,1
1110.7661,891.59,-641.2361,-328621.47,2269553.0,-12394.102,-837.5746,3023.055,-21967.832,3002.0977,310.86758,63.37128,31.425316,-6.1410785,-15.680414,297.53763,-6854709.5,4.319309,13.530767,-23.239025,-17.632809,3892.3748,24.654932,48.75207,-150.07117,18.34102,27.632458,-101.73446,19.014576,-1.276791,1
1110.701,705.48975,-408.43835,421711.47,-1352799.6,-14287.883,-1308.132,-222.86195,-73674.43,421.0248,310.539,58.78485,-27.343931,-2.338201,-36.649662,4467.9604,-1786419.2,4.251954,-9.309218,9.674926,9.518077,-1313.682,30.554203,96.71157,27.049318,-19.71073,-13.75341,37.458717,-54.600792,-0.647223,1
1111.6965,-1591.9594,460.319,686598.8,-1927700.0,-6624.9585,2107.6648,-1284.88,-36378.5,-1653.5265,308.28616,64.511665,193.31921,-2.7746308,13.321781,-684.852,-3159588.0,4.472889,-16.107077,-17.615192,50.22132,-5859.6733,29.448719,36.337914,351.81097,28.12068,-117.06201,-47.042786,-50.122272,-1.3894421,1
1110.66,2365.3457,609.9471,-1729547.2,-494067.03,-1130.9238,-2113.135,3510.4136,-28527.104,-2093.9648,309.62024,72.16164,217.76782,-4.7025948,2.0630279,-1884.6991,-1678485.0,3.8033254,6.03631,-12.93902,13.469082,13014.149,24.225586,-38.963608,-195.73021,-164.90193,-42.727978,-184.76337,48.103737,-1.9947184,1
1111.1155,-1269.9292,314.56113,-1421379.5,3534075.0,-2129.2095,-2235.1128,2542.8657,47191.414,67.668045,310.21185,66.36854,266.64816,-5.7606354,-13.645253,3583.7683,-4005862.2,4.780988,32.644398,-46.10899,75.638145,7498.2134,35.679634,80.24013,143.71341,75.19718,-57.60437,-31.004822,133.49532,-1.6993018,1
1110.2415,-1833.9884,-19.85873,313298.44,952725.7,-7335.85,1461.6976,132.50934,35831.805,-189.49713,309.93716,67.127075,199.63171,-3.022536,-3.9558303,969.7974,1710921.1,-0.6270714,16.939638,-10.008696,20.706203,-6591.7173,27.830557,65.077415,-39.563206,111.68854,10.271819,18.146416,-6.7300854,-1.286336,1
1110.6917,1551.6481,619.2001,192587.11,-1516672.0,-1840.3936,-344.65845,3113.748,-22631.318,362.065,309.6335,66.113495,217.58401,1.1364998,-13.693423,3312.7312,-2681050.8,5.4195724,36.4117,19.489395,0.02230207,-12247.146,26.736652,93.54768,-48.898945,-40.926292,65.79384,-43.08912,-68.09517,-1.3872613,1
1110.2987,1187.7338,453.06006,-1535681.8,-1055398.5,-10291.005,1412.4248,78.35919,-60030.113,879.7746,310.7641,63.960075,342.7154,-3.3080325,-23.788269,304.97235,803308.56,5.841007,-5.6627073,-11.557596,15.219122,-15739.061,25.240255,-30.537346,-25.973417,107.193886,-39.01558,37.565296,-16.225883,-1.3274908,1
1110.7334,-2527.2588,36.14726,1042397.3,1027360.44,-690.9349,-744.5437,1178.2397,-7976.0273,-3394.9102,309.87515,62.470932,289.67755,-2.9488328,-19.723633,1592.3662,-4978270.0,2.7751727,5.446372,-13.180775,19.815422,-8905.512,25.156982,86.16823,-65.962555,30.222795,-90.3304,65.591255,-134.5028,-0.92515624,1
1110.1821,-2317.1748,805.4959,31874.62,3698763.0,-7388.3496,-9.858322,-2016.9164,-72903.66,-2221.3508,308.96497,66.181335,17.506922,-3.2080238,-39.93427,-197.25912,-2713806.5,2.5134664,-14.431872,-19.246653,15.2033205,-23514.648,33.759033,67.64607,168.09604,198.54227,3.2884524,-91.78569,-47.21515,-0.28200465,1
1111.5736,1962.8091,403.51093,-266259.62,-2113076.5,-8145.2344,-2838.4922,7294.8003,55856.586,2610.2578,310.75888,66.53761,-2.7094731,1.789912,-25.752146,1344.7526,-6708740.5,6.5528307,15.575725,-2.0219948,59.125046,4191.774,30.550638,69.433,-29.985285,-19.835453,57.51799,-158.39343,81.52105,-1.9020563,1
1111.3417,-1134.6958,133.2838,-330091.06,-982295.6,8107.0386,1696.6516,-870.6587,3907.0098,-3540.5498,308.87772,57.849228,407.45132,-10.523338,-1.6898502,1477.9137,-3825825.8,7.3440275,2.7355406,-41.204205,5.795341,755.28687,23.120228,89.60052,19.744411,30.990683,70.14382,-98.34342,-52.123726,-1.6346604,1
1110.9741,913.6603,762.45764,-2324455.5,-1160104.8,-9994.993,-186.00258,2033.5582,-20550.264,224.93694,311.10468,67.992516,75.23327,-2.3040745,-3.1053038,4550.763,-125562.15,5.4476047,38.080692,-29.16045,11.571832,-10978.432,20.864044,43.92091,-119.67692,-82.83248,10.523613,24.27209,28.831758,-0.93347824,1
1111.452,186.07896,472.09116,-329434.16,-975496.2,-4928.5845,-822.91455,2580.3335,-52198.7,717.5832,310.64893,59.292732,345.80435,5.691873,-22.630518,1123.7104,-4622605.0,4.3140235,18.297932,0.60586566,-15.284892,-9941.032,27.250957,132.22278,8.89053,205.58627,63.752983,-11.547919,-5.0782514,-0.13971002,1
1110.2583,3470.7893,427.76123,-518867.03,1327461.8,-3055.9133,-748.492,3021.9436,-24714.684,-956.3997,309.22025,60.355843,272.1556,-3.4532406,-20.725431,1150.887,-7652187.0,5.9892106,-14.156202,-12.458826,8.15849,-9957.135,22.365913,67.334015,-10.701073,101.18221,3.2717733,-56.380066,-5.1003246,-0.7519039,1
1110.3477,716.18445,-72.5725,-312614.88,-1043803.44,-87.88266,-1053.4965,2277.6045,62983.758,-60.09525,309.7998,59.90444,-83.31505,-2.3463986,1.1947144,794.2574,-2774135.8,0.83207077,12.902695,-20.88322,-3.072173,-5737.1953,27.457537,-22.353312,-88.11141,-161.38805,17.827583,61.67076,17.426115,-0.6526378,1
1109.3214,-724.53253,562.65314,-250607.22,1247939.6,-9536.801,-1573.1687,3226.0059,66786.21,-3179.6055,310.89362,62.807705,108.98142,-3.792544,-26.704002,1832.2394,-3040486.8,6.5197997,29.955797,7.2683496,-17.08,-17853.44,25.029644,75.588486,-100.80006,-30.057194,-2.8842263,-104.3379,-28.281132,-1.8736861,1
1110.3098,910.7812,685.88007,-325235.53,1504405.9,2463.7852,-1522.1711,-693.43085,17207.973,-1524.6908,309.3835,67.32437,471.75256,1.1607578,4.895229,-1408.1821,-3850198.5,4.624233,20.7949,-5.656684,19.061916,-434.09955,28.193655,4.807129,109.52266,96.40229,-109.63774,-121.94827,86.92143,-0.010683037,1
1110.9138,-776.79834,1051.5907,1383799.8,1541515.8,-7891.0776,1730.6228,-1720.5684,-21156.996,-647.936,311.1407,57.910606,38.426514,1.3537226,-32.640717,1713.9244,-4977695.0,4.113582,40.971138,-15.369424,47.383625,-18984.338,27.957783,77.36014,-147.60336,161.42145,-44.3501,-69.43715,-23.88842,-0.42829928,1
1110.4695,1223.4742,130.86871,-532436.44,327280.84,-7237.6,-24.507223,582.16614,-19398.402,-670.61053,309.58966,64.958786,318.03406,0.39524052,-2.961492,768.53076,577286.3,2.5773666,0.2907817,-12.077905,-5.084478,-10013.581,28.442074,81.104225,35.320526,24.203585,55.664772,-61.305115,13.778726,-0.6230729,1
1110.6593,-762.6559,-45.263397,500957.47,-1944732.0,-2968.648,1385.456,135.48825,-28965.258,-1586.0823,309.83298,64.29657,585.447,-2.3402326,-28.904106,3183.8223,-4038196.0,4.57836,10.174182,-49.28559,49.322895,-5504.299,23.599754,59.223717,-49.06902,25.190168,13.291777,137.0354,-30.277939,-0.97669387,1
1111.1985,409.6534,357.9859,-1195810.1,1632616.6,-5232.5083,-1036.9034,3135.3787,6529.268,-95.90225,309.4628,62.58988,167.02734,-4.3082805,-6.7501836,1259.1837,910193.6,2.0260162,44.08531,-12.301624,8.086772,-8378.649,20.27553,67.46517,75.09704,-3.3668427,-22.547483,-62.609444,-32.35528,-1.7468318,1
1110.6989,1194.1416,748.28107,371097.22,1106160.2,-9407.633,354.99448,1446.1549,-116673.37,-1941.2526,310.46378,65.111404,269.62143,-8.739734,-8.995286,1537.7913,-3768562.0,9.226108,23.17634,-26.962666,22.5201,-10062.058,21.848494,-58.28602,228.09363,-33.24408,24.671936,32.911427,63.673805,-1.9724364,1
1111.2358,-1.9161407,359.23154,403917.4,417584.22,-4625.334,19.774113,818.6364,8143.7734,-343.32538,310.76013,61.251175,146.81026,-5.6695986,-1.1024595,-2031.0814,-6073741.5,5.9132257,20.411617,-32.194828,14.112201,5262.007,27.318235,5.3896346,-161.60162,15.762777,-7.7063766,14.587837,-88.67123,-1.8474005,1
1110.004,831.9811,978.5207,-1340020.5,-6385776.0,-11721.854,-1848.0934,2555.7036,26204.494,-1977.1302,310.03485,61.60557,250.45871,-2.325964,-12.455322,2102.4502,-1883384.5,4.6779428,3.934682,-18.938852,17.151154,-2726.7673,20.056656,158.81503,-201.99583,51.82166,-27.199865,-104.81112,29.283514,-1.4648659,1
1111.5261,1297.917,590.389,-787808.56,962631.6,-4053.2139,-563.92236,1807.9751,17569.717,-281.91666,309.75485,69.14769,-0.98094577,-4.970098,1.3624222,-1893.0614,-1766814.0,4.3838787,-2.3428211,-20.503805,0.77249223,-97.22987,30.923332,-36.67212,106.80028,82.23878,35.527428,-67.93961,-15.545269,-1.0592741,1
1110.3701,715.0756,155.45764,793277.6,-1231733.0,3558.2656,2531.5059,-673.6531,-48982.57,-1941.557,308.42242,69.10658,699.4269,-0.37887254,-2.8436446,-1663.0873,-3661981.2,-0.16917762,-17.04569,-13.374973,11.8985405,-546.1406,25.970387,68.10431,101.04112,108.41637,-55.43906,-91.368095,55.50984,-0.11696566,1
1111.0991,221.76355,776.73956,-1370048.9,2698790.8,-291.1991,-708.6226,1870.3516,-31993.969,-3440.8481,309.93158,58.995426,334.63138,-2.8437712,-6.713162,1416.412,-4610049.5,4.882919,-3.3609958,-21.063547,-3.0344563,-7104.508,27.6545,82.867424,-46.812748,82.253395,54.35789,-23.087723,-21.601465,-1.3593289,1
1110.8477,1509.3142,-409.3045,-127546.734,-504261.1,-3246.768,-2569.3782,-3890.745,-8723.481,3341.4058,309.0618,64.67813,486.89624,-2.1021116,-6.2022457,-1125.4209,-2416265.2,3.3942816,-7.0872235,-0.56474704,35.479702,-21061.914,28.734756,-8.431426,-3.125378,73.51839,48.120434,-16.22788,-98.1878,-1.3332523,1
1111.0994,2209.2878,538.8135,-767748.56,-2642502.0,4246.094,-161.23457,4620.31,-55927.215,-2840.307,310.19736,65.07643,341.13733,-3.297733,-10.66563,-1608.2793,-3998096.2,5.9302917,5.720448,-21.599924,-3.916055,-10348.302,27.935934,95.23589,-7.012957,-15.970033,52.3476,-33.83704,-12.1111145,-0.60793513,1
1110.6414,1069.0776,1610.5853,-595278.7,-389727.03,-8228.829,-3713.8718,1969.9874,-20877.982,-1411.484,311.366,61.2958,-211.9614,-5.461298,-54.454914,1836.9652,-3576070.8,6.2939262,-9.164646,10.602434,27.345095,-8459.938,29.078289,129.91385,147.81906,238.80713,45.092216,36.688625,-3.5199814,-0.6924649,1
1110.6501,128.71965,793.4315,41014.7,1311605.5,5153.783,-712.1336,3861.6729,131854.03,-3049.7441,309.58295,64.80087,201.53227,-2.4339445,-9.773055,-1838.9814,-3140331.2,4.879952,-9.934739,-28.252537,-10.313317,1324.9022,32.284767,36.89733,-4.878492,89.6187,-42.7547,-95.99774,0.433194,-0.6394302,1
1111.056,842.01404,-425.06836,1647910.2,-1171130.5,-2501.2112,-1164.0593,-611.09503,77297.195,285.62747,309.07513,66.50261,420.99554,-4.0394096,-19.870184,-922.6378,1261031.2,3.635836,11.455076,-40.17771,32.525238,-16771.084,32.31024,48.397614,53.469307,-23.83162,69.80809,35.0539,-12.594751,-1.6282951,1
1110.419,1659.9258,496.94345,-331323.8,1464902.1,-9423.568,-3141.2517,1979.757,15793.264,-350.1749,309.8791,63.675972,41.29815,-1.7945013,-15.396231,-1752.4482,-1528767.2,9.052505,32.93674,-30.348835,9.815105,-4550.093,26.739492,90.94793,35.835426,-88.12048,-2.6667502,-34.854774,36.392174,-1.6415381,1
1110.6776,-798.8209,-306.79834,-1298169.8,-1205397.0,-8189.6416,842.5719,-923.57404,61441.062,436.45056,310.2366,66.18871,159.83629,-1.6453104,-7.1100326,-155.98557,-946409.25,4.9127975,20.326164,-12.994541,33.817482,-474.39987,29.390232,0.0785885,-59.805294,17.071959,-52.40378,-100.720604,-7.34441,-1.5907055,1
1110.7676,1960.8837,181.33812,-335056.25,1745310.1,-1536.3494,-6041.4897,-1484.7859,-13017.477,-175.63055,310.18622,68.279335,81.000984,0.20027982,-44.93489,-2285.7534,-5540066.0,-0.53568715,-17.04891,0.32972258,37.275677,-14277.977,31.101475,-6.9595413,16.72013,-24.512442,98.27434,-8.752717,-55.32526,-3.1289253,1
1111.0796,-2188.6194,489.9956,-686586.94,-2384867.0,-7676.5576,-665.5631,388.76004,30798.91,1761.4524,310.181,63.83678,77.736,-4.407093,-13.3101,3015.8657,1492333.1,1.0027409,24.58929,-10.592926,30.03887,-8653.564,25.326828,136.48212,-5.4975924,-17.875414,-40.97114,-57.746937,52.9263,-0.40143025,1
1111.9784,-73.23716,-827.72955,83968.195,1898938.2,-6227.4575,-506.84662,-1076.7462,-26338.18,3044.0793,310.66193,65.0531,-28.904179,-0.7579842,-44.291954,1018.02637,482330.0,1.674753,20.92457,-10.816195,51.125885,-3969.5657,29.579678,67.54237,158.99495,82.148056,101.42943,-73.355484,-4.482581,-1.2867607,1
1111.2599,913.4169,104.24408,-590934.75,1081884.9,-4154.9478,-779.01984,294.93164,-45452.523,-1380.7052,309.47183,60.60069,135.69446,-6.759749,15.404696,-1583.1353,-6686212.0,2.8465981,-14.51023,-14.801138,1.83922,5685.269,31.301235,68.3055,162.88872,161.12567,-11.3067255,-98.35572,45.189373,-1.3128791,1
1109.7522,-1728.724,228.06186,-483973.53,-4779444.5,-11989.532,-1085.1295,4099.6377,57819.83,1508.56,310.05518,67.4595,306.3001,2.000236,-16.42703,1420.2489,-2972883.8,6.5004354,43.973976,-30.54533,-27.516886,-13891.71,26.060154,-45.053627,60.705418,115.54841,35.359005,32.83938,36.351692,-0.067990415,1
1110.9176,16.87654,-712.17816,-725216.7,424894.8,-5328.6733,-1819.0659,1800.1362,-31949.773,-740.3622,310.12827,62.019592,532.35114,-7.8594794,-16.834547,-2756.7334,-2179257.2,4.792479,8.929803,-13.002607,-20.03748,-11339.62,29.068825,12.227297,-57.23791,-0.4058662,-77.43007,14.038558,-59.112362,-2.3868775,1
1109.9338,1112.3613,-618.9446,-2155554.5,-545674.44,338.37546,-2729.4539,4275.6494,45342.23,-128.37105,309.81415,57.71331,185.84523,-2.8237808,-27.815956,1342.126,-2698996.8,2.4675386,-10.786139,-26.053457,13.131608,16784.205,26.520004,231.58708,132.1173,60.803215,-85.31039,37.275265,-58.5808,-1.8488969,1
1110.6143,667.0163,1616.9542,-1492576.4,-1925552.4,-3185.9043,52.600834,3275.064,-31236.06,1452.4502,310.52933,63.387268,686.915,-9.912517,-23.334797,-859.2264,-2845833.5,4.02178,-16.126696,-11.981108,50.478527,-19114.727,34.05938,104.1986,-257.58536,159.44603,-145.36093,-183.75084,43.827095,-0.7697101,1
1111.0712,-188.99716,-112.39842,140393.81,2511066.0,6881.1323,-2105.4219,-1411.5664,17216.066,-553.80286,308.67703,67.52951,275.70633,-4.0483446,-39.922913,-1569.2078,-1232659.9,3.1896968,13.603702,-13.453537,64.21564,25269.885,37.01091,60.17211,196.21927,-152.47148,54.154587,39.653973,-76.82586,-1.9770206,1
1109.9886,1195.1918,309.8167,-915771.1,-2556373.0,603.0188,418.16373,3848.284,-6160.569,-1689.8567,310.17023,56.013947,396.50107,-3.8387423,-22.459295,856.3634,-2002174.6,3.7413146,7.4961095,-29.880756,37.975075,3491.243,34.66615,167.78424,-155.015,-171.72754,-86.97274,54.92455,-10.886876,-1.7536861,1
1110.7656,671.9212,-393.13547,205584.08,234913.89,-6375.6914,-1222.0347,3567.6555,-69.15975,-304.65256,310.01807,66.97383,332.45688,-4.543663,-13.243134,-912.7183,-4333787.0,-0.9244645,-1.7014918,-17.104445,-7.5291305,-8826.295,23.652124,-21.105244,2.5804443,93.945305,13.5857,-16.17961,29.821861,0.20514633,1
1110.507,-907.9025,-292.6181,-900650.44,-900471.6,-8251.617,395.72604,1377.1896,35543.83,2041.0515,310.16214,68.37405,190.67905,-4.7125587,-17.356709,2182.7036,77898.8,3.2984273,9.250133,-11.019888,10.993504,2803.5015,28.333939,111.69277,116.7743,111.45794,15.075858,-117.64314,-0.23601294,-2.266896,1
1110.0526,2727.576,-74.42057,-550203.4,1373046.6,-9713.336,-2330.251,3458.5051,-19232.77,-465.75854,310.59122,61.952072,145.29718,-5.680656,-19.138287,1464.9783,-3921249.0,5.9719563,-19.793772,-9.760349,0.7719977,-6642.583,27.661413,114.901924,-53.036156,22.502325,-4.0265794,87.3456,-35.67556,-1.7867113,1
1109.9388,830.2894,507.6199,-694400.4,-4040928.8,-6547.332,96.35702,258.36804,-42667.746,-1208.47,309.405,60.638367,412.2626,0.043645523,-11.042599,1168.2235,-3462184.5,4.184765,37.00595,-4.1154857,7.8165326,-15189.181,17.211353,96.4414,38.59054,-32.340042,110.92465,184.93709,31.146053,0.16460699,1
1111.0206,3362.6726,-632.5406,196838.02,-1382655.4,6973.8525,-354.28006,2398.9995,78561.125,1397.3328,309.2569,68.03509,336.6108,-1.6162845,-29.932634,-1374.6825,-4350432.5,7.452463,40.250427,-19.208668,26.67381,10523.119,29.705725,36.20577,-95.145424,110.84056,36.40271,45.10639,-45.799274,-1.5502751,1
1110.8206,236.82654,-558.17413,-674520.2,-721760.4,-1495.1818,-984.96906,2806.1873,-66739.13,-977.8346,310.43207,63.26248,456.03616,-9.645209,-17.721197,784.2521,-5814204.0,4.788452,1.7079545,-11.516217,3.2298334,3703.9944,33.959026,58.149548,-133.29926,163.74362,66.558876,-97.05774,-13.060639,-0.81606555,1
1111.7458,-882.589,189.22705,-434057.47,-1508737.6,-11591.675,-971.5314,-2358.7695,-1135.1819,3102.7737,310.9315,63.402252,120.27663,-1.8859359,-36.430603,763.31915,2545386.8,-0.6536416,32.40044,-14.944765,35.39075,-647.91986,32.266983,81.87658,104.22503,61.08404,-78.92613,15.4085,-11.443666,-2.4804642,1
1111.2301,1434.8064,-239.90637,382778.84,5396359.5,-1255.8502,545.3544,1188.11,11503.185,2226.3665,309.66177,64.92085,-56.27932,-1.8633729,-41.19009,871.6682,-4511302.0,4.5166426,-14.514174,-21.361408,30.20526,9178.399,30.547081,1.7396072,14.149143,-56.07764,113.94004,66.72707,-90.57112,-1.3821087,1
1109.952,545.00543,98.45186,700933.2,1657137.6,-4884.7993,-1836.2169,1337.8264,32760.53,-444.17783,310.24655,67.08062,-2.8327727,-2.2585275,-20.243523,-2077.26,-3119224.8,4.3092494,-13.802769,-2.9535427,51.009026,-13435.251,25.638195,141.60646,-186.14882,62.143772,-33.453835,15.680233,-62.208668,-0.3004666,1
1110.1747,-160.29509,-0.9111449,-343785.4,-4201199.0,-8695.682,182.69363,4338.869,26216.135,-440.15878,310.2169,65.772705,524.05756,-3.0477598,-2.0726445,-70.522804,83935.9,2.8104215,25.590046,-3.5377905,36.638634,-17923.861,28.915794,135.56783,-47.371315,97.49527,-6.0487356,-134.33835,25.792189,-0.68564963,1
1110.3663,134.84546,731.0011,-507844.72,663255.4,-1090.0394,1218.509,1050.4292,-35655.08,-489.64212,310.3572,61.1655,362.51843,-1.8253952,-16.910799,-55.76612,-1337029.5,4.686844,14.911097,-7.1476393,8.374746,328.58704,28.95519,69.13345,-75.47462,33.26931,38.77846,71.99326,28.157494,-1.313256,1
1112.0352,1317.927,-375.26996,-669107.1,-2419795.8,-3368.542,-2476.6409,2984.6912,-59697.973,362.14218,311.29425,67.45183,32.40552,-8.278606,-18.229454,-2692.8884,-1034191.7,4.638437,19.248018,-27.057264,14.850373,1695.5979,26.207756,47.792393,-322.91458,-31.191387,89.81668,-99.64638,11.986095,0.007933486,1
1109.9987,1903.1195,433.43826,-517854.8,-1385752.6,-12054.566,-1198.1556,180.88437,-41024.54,2255.214,309.23566,58.99975,88.3816,1.319209,19.02573,-813.5838,-4973602.5,5.051632,2.3090823,-15.431915,29.37535,-20131.467,20.832838,39.2015,-48.448143,154.91035,-50.7575,-116.000404,71.80477,-1.0465969,1
1110.4302,3113.7952,322.22537,-1013455.3,833983.8,-10884.235,-1446.0929,1122.7922,-27960.42,-587.25226,310.29764,69.41907,340.8908,1.6262349,-30.428738,-1222.7959,-3710957.0,5.498285,12.852857,-4.6665072,14.636546,-9157.323,26.02115,-2.3669102,-87.253876,-39.135685,44.94913,25.624903,-39.175323,-1.8424999,1
1110.6948,1768.9713,334.4707,469479.0,-4532529.0,-6221.584,1813.0062,2610.7722,11051.17,1012.0996,309.54608,59.519634,152.79498,-2.8133671,-31.191004,4697.6562,792979.1,0.032823954,-0.22970204,-13.233651,15.551388,-15834.097,19.170357,92.05553,89.91294,95.655785,173.16528,-17.254965,2.803822,-0.952243,1
